SYS_ID,BRAND,YY,SEASON,YYSEASON,STYLE_NO,STYLE_PO_NO,DEGREE,ITEM,SELLINGPRICE,MFGCOST,MARKUP,PURCHASEPRICE
FNF,M,25,N,25N,3ACRB025N,3ACRB025NC0001,C0001,CR,89000,13270,6,13220
FNF,M,25,N,25N,3AHSMD15N,3AHSMD15NC0002,C0002,HS,109000,15220,7,15170
FNF,M,25,N,25N,3ABKB025N,3ABKB025NC0001,C0001,BK,139000,20240,6,20190
FNF,M,25,N,25N,3ABKB025N,3ABKB025NC0002,C0002,BK,139000,20240,6,20190
FNF,M,25,N,25N,3ACRVD15N,3ACRVD15NC0002,C0002,CR,109000,17800,6,17750
FNF,M,25,N,25N,3AHSM035N,3AHSM035NH0001,H0001,HS,99000,13310,7,13260
FNF,M,25,N,25N,3ACRA015N,3ACRA015NH0001,H0001,CR,69000,10680,6,10630
FNF,M,25,N,25N,3ABQBV15N,3ABQBV15NH0001,H0001,BQ,139000,22140,6,22090
FNF,M,25,N,25N,3AORM015N,3AORM015NH0001,H0001,OR,159000,21850,7,21800
FNF,M,25,N,25N,3ACRVD15N,3ACRVD15NH0001,H0001,CR,109000,17800,6,17750
FNF,M,25,N,25N,3ACRB035N,3ACRB035NH0001,H0001,CR,109000,17060,6,17010
FNF,M,25,N,25N,3ABQB015N,3ABQB015NH0001,H0001,BQ,149000,22220,6,22170
FNF,M,25,N,25N,3AHSMD15N,3AHSMD15NH0001,H0001,HS,109000,15220,7,15170
FNF,M,25,N,25N,3ABQM015N,3ABQM015NH0001,H0001,BQ,109000,16650,6,16600
FNF,M,25,N,25N,3ABQA015N,3ABQA015NH0001,H0001,BQ,99000,14470,6,14420
FNF,M,25,N,25N,3ACPB035N,3ACPB035NG0001,G0001,CP,43000,6055,6,5940
FNF,M,25,N,25N,3ACPB055N,3ACPB055NG0001,G0001,CP,39000,5489,6,5380
FNF,M,25,N,25N,3ACPD015N,3ACPD015NG0001,G0001,CP,49000,6328,7,6210
FNF,M,25,N,25N,3AHTB015N,3AHTB015NG0001,G0001,HT,59000,7976,7,7840
FNF,X,25,N,25N,DXBK1145N,DXBK1145NK0001,K0001,BK,119000,26900,4,26900
FNF,X,25,N,25N,DXCR1165N,DXCR1165NK0001,K0001,CR,89000,18700,4,18700
FNF,X,25,N,25N,DXCR1175N,DXCR1175NK0001,K0001,CR,65000,13200,4,13200
FNF,X,25,N,25N,DXSG1155N,DXSG1155NK0001,K0001,SG,99000,18800,5,18800
FNF,M,25,N,25N,3ABMBD15N,3ABMBD15NH0001,H0001,BM,139000,20980,6,20930
FNF,M,25,N,25N,3ABMB015N,3ABMB015NH0001,H0001,BM,139000,20630,6,20580
FNF,M,25,N,25N,3ABKM035N,3ABKM035NH0001,H0001,BK,179000,24880,7,24830
FNF,M,25,N,25N,3ACRM015N,3ACRM015NH0001,H0001,CR,99000,14670,6,14620
FNF,M,25,N,25N,3ABKA015N,3ABKA015NH0001,H0001,BK,129000,19330,6,19280
FNF,I,25,1,25S,7AJPV0351,7AJPV0351K0001,K0001,JP,179000,38480,4,37260
FNF,I,25,1,25S,7ADKB0151,7ADKB0151K0001,K0001,DK,139000,30350,4,30230
FNF,I,25,1,25S,7ADKM0151,7ADKM0151K0001,K0001,DK,199000,40480,4,40360
FNF,I,25,3,25S,7AWJB0153,7AWJB0153K0001,K0001,WJ,79000,19240,4,19120
FNF,I,25,3,25S,7AWJB0353,7AWJB0353K0001,K0001,WJ,139000,26100,5,25780
FNF,I,25,3,25S,7FWJB0553,7FWJB0553K0001,K0001,WJ,119000,23440,5,23320
FNF,W,25,3,25S,WWWJ11753,WWWJ11753K0001,K0001,WJ,159000,46630,3,46630
FNF,W,25,3,25S,WWWJ13653,WWWJ13653K0001,K0001,WJ,179000,51850,3,51850
FNF,W,25,3,25S,WWWJ13353,WWWJ13353K0001,K0001,WJ,149000,53810,3,53810
FNF,W,25,1,25S,WXPD10151,WXPD10151K0001,K0001,PD,219000,83450,2,83450
FNF,I,25,3,25S,7AWSM0453,7AWSM0453K0001,K0001,WS,99000,21770,4,21000
FNF,I,25,3,25S,7AWSB0253,7AWSB0253K0001,K0001,WS,99000,20710,4,19890
FNF,I,25,1,25S,7FS2V0351,7FS2V0351K0001,K0001,S2,139000,34110,4,31590
FNF,I,25,1,25S,7AS2V0551,7AS2V0551K0001,K0001,S2,109000,24490,4,24180
FNF,I,25,1,25S,7AS2VT151,7AS2VT151K0001,K0001,S2,109000,25200,4,25080
FNF,I,25,1,25S,7AS2B0151,7AS2B0151K0001,K0001,S2,119000,28430,4,28310
FNF,M,25,N,25N,3ACPQ015N,3ACPQ015NH0001,H0001,CP,53000,8250,6,8200
FNF,M,25,N,25N,3AHTB015N,3AHTB015NH0001,H0001,HT,59000,7890,7,7840
FNF,M,25,N,25N,3ACPV055N,3ACPV055NK0001,K0001,CP,46000,6652,6,6530
FNF,M,25,N,25N,3ACPV065N,3ACPV065NK0001,K0001,CP,39000,5722,6,5610
FNF,M,25,N,25N,3ACPD015N,3ACPD015NK0001,K0001,CP,49000,6328,7,6210
FNF,M,25,N,25N,3AHTB015N,3AHTB015NK0001,K0001,HT,59000,7976,7,7840
FNF,W,25,3,25S,WWRS14653,WWRS14653K0001,K0001,RS,79000,23000,3,23000
FNF,W,25,3,25S,WXRS16353,WXRS16353K0001,K0001,RS,49000,10900,4,10900
FNF,W,25,3,25S,WWRS17253,WWRS17253K0001,K0001,RS,59000,16390,3,16390
FNF,W,25,3,25S,WWRS16753,WWRS16753K0001,K0001,RS,59000,11000,5,11000
FNF,W,25,3,25S,WWRS10553,WWRS10553K0001,K0001,RS,69000,11850,5,11850
FNF,W,25,3,25S,WWRS16653,WWRS16653K0001,K0001,RS,59000,11500,5,11500
FNF,I,25,3,25S,7ASMB0653,7ASMB0653K0001,K0001,SM,59000,12530,4,12410
FNF,W,25,3,25S,WWRS16453,WWRS16453K0001,K0001,RS,59000,11000,5,11000
FNF,I,25,3,25S,7FSMB0953,7FSMB0953K0001,K0001,SM,69000,16800,4,16680
FNF,I,25,1,25S,7ADPB0551,7ADPB0551K0001,K0001,DP,99000,22760,4,22640
FNF,I,25,3,25S,7FSKB0353,7FSKB0353K0001,K0001,SK,69000,14510,4,14390
FNF,I,25,3,25S,7FSKB0653,7FSKB0653K0001,K0001,SK,69000,14510,4,14390
FNF,I,25,1,25S,7AWPB0751,7AWPB0751K0001,K0001,WP,89000,16660,5,16540
FNF,I,25,3,25S,7FSMB1053,7FSMB1053K0001,K0001,SM,69000,14920,4,14800
FNF,I,25,3,25S,7ASMB0753,7ASMB0753K0001,K0001,SM,49000,10120,4,10000
FNF,M,25,N,25N,3ASHW075N,3ASHW075NK0001,K0001,SH,149000,25030,5,24490
FNF,X,25,N,25N,DXSO7055N,DXSO7055NK0001,K0001,SO,13000,2600,5,2600
FNF,X,25,N,25N,DXHT4095N,DXHT4095NK0001,K0001,HT,69000,13000,5,13000
FNF,X,25,N,25N,DXSG1025N,DXSG1025NK0001,K0001,SG,89000,18500,4,18500
FNF,X,25,N,25N,DXCP5035N,DXCP5035NK0001,K0001,CP,49000,8290,5,8290
FNF,I,25,1,25S,7AWJB0251,7AWJB0251K0001,K0001,WJ,159000,40460,4,40340
FNF,I,25,1,25S,7AWPB0151,7AWPB0151K0001,K0001,WP,79000,15990,4,15870
FNF,I,25,1,25S,7AWJMD251,7AWJMD251K0001,K0001,WJ,159000,28820,5,28700
FNF,I,25,3,25S,7AWPB0553,7AWPB0553K0001,K0001,WP,79000,20000,4,19880
FNF,I,25,1,25S,7AWPB0351,7AWPB0351K0001,K0001,WP,89000,16880,5,16760
FNF,I,25,1,25S,7FSKB0251,7FSKB0251K0001,K0001,SK,69000,18270,3,18150
FNF,I,25,1,25S,7FSKM0251,7FSKM0251K0001,K0001,SK,99000,20980,4,20860
FNF,I,25,1,25S,7ADPM0151,7ADPM0151K0001,K0001,DP,109000,26610,4,26490
FNF,I,25,1,25S,7ADPB0351,7ADPB0351K0001,K0001,DP,99000,23910,4,23790
FNF,I,25,3,25S,7FSKB0453,7FSKB0453K0001,K0001,SK,69000,13340,5,13220
FNF,I,25,3,25S,7ASMB0253,7ASMB0253K0001,K0001,SM,49000,9360,5,9240
FNF,M,25,N,25N,3ABQBV25N,3ABQBV25NV0001,V0001,BQ,159000,24610,6,24560
FNF,I,25,3,25S,7AWPB0653,7AWPB0653K0001,K0001,WP,69000,16180,4,15900
FNF,X,25,N,25N,DXCP6035N,DXCP6035NK0001,K0001,CP,59000,12240,4,12240
FNF,X,25,N,25N,DXCR1075N,DXCR1075NK0001,K0001,CR,79000,15990,4,15990
FNF,X,25,N,25N,DXSO7075N,DXSO7075NK0001,K0001,SO,10000,2000,5,2000
FNF,X,25,N,25N,DXHT4085N,DXHT4085NK0001,K0001,HT,69000,13800,5,13800
FNF,X,25,N,25N,DXSO7065N,DXSO7065NK0001,K0001,SO,11000,2200,5,2200
FNF,X,25,N,25N,DXSO7115N,DXSO7115NK0001,K0001,SO,9000,1800,5,1800
FNF,X,25,N,25N,DXSO7035N,DXSO7035NK0001,K0001,SO,10000,1700,5,1700
FNF,X,25,N,25N,DXCP5025N,DXCP5025NK0001,K0001,CP,45000,8500,5,8500
FNF,I,25,3,25S,7ASMB0853,7ASMB0853K0001,K0001,SM,69000,13680,5,13560
FNF,I,25,3,25S,7FDPB0953,7FDPB0953K0001,K0001,DP,69000,20900,3,20780
FNF,I,25,3,25S,7ASMB0153,7ASMB0153K0001,K0001,SM,69000,13650,5,13530
FNF,I,25,3,25S,7ASMB0353,7ASMB0353K0001,K0001,SM,59000,11300,5,11180
FNF,I,25,3,25S,7ASMM0153,7ASMM0153K0001,K0001,SM,79000,14040,5,13270
FNF,I,25,3,25S,7ASMB0553,7ASMB0553K0001,K0001,SM,69000,12970,5,12150
FNF,I,25,1,25S,7FSKB0151,7FSKB0151K0001,K0001,SK,89000,20520,4,20400
FNF,I,25,3,25S,7FSKB0553,7FSKB0553K0001,K0001,SK,69000,16930,4,16810
FNF,I,25,3,25S,7ASMB0453,7ASMB0453K0001,K0001,SM,79000,14340,5,14220
FNF,I,25,3,25S,7ASMV0253,7ASMV0253K0001,K0001,SM,69000,11210,6,11090
FNF,I,25,3,25S,7ADPB0853,7ADPB0853K0001,K0001,DP,79000,19760,4,19640
FNF,W,25,3,25S,WWWJ12053,WWWJ12053K0001,K0001,WJ,179000,73950,2,73950
FNF,W,25,3,25S,WXWJ12853,WXWJ12853K0001,K0001,WJ,169000,55460,3,55460
FNF,W,25,3,25S,WXWJ11253,WXWJ11253K0001,K0001,WJ,179000,47320,3,47320
FNF,X,25,3,25S,DWTS64053,DWTS64053K0001,K0001,TS,109000,18430,5,18430
FNF,X,25,3,25S,DMTS65053,DMTS65053K0001,K0001,TS,99000,14840,6,14840
FNF,M,25,N,25N,3ABQBV25N,3ABQBV25NK0001,K0001,BQ,159000,25199,6,24560
FNF,M,25,N,25N,3ACPV085N,3ACPV085NC0002,C0002,CP,43000,5910,7,5860
FNF,M,25,N,25N,3ACPB055N,3ACPB055NC0002,C0002,CP,39000,5430,7,5380
FNF,M,25,N,25N,3ACP8885N,3ACP8885NC0002,C0002,CP,39000,5600,6,5550
FNF,M,25,N,25N,3AHTB015N,3AHTB015NC0001,C0001,HT,59000,7890,7,7840
FNF,M,25,N,25N,3ACPV055N,3ACPV055NC0001,C0001,CP,46000,6580,6,6530
FNF,M,25,N,25N,3ACPB035N,3ACPB035NC0002,C0002,CP,43000,5990,7,5940
FNF,M,25,N,25N,3ACPV025N,3ACPV025NC0001,C0001,CP,49000,6570,7,6520
FNF,M,25,N,25N,3ACPB035N,3ACPB035NC0001,C0001,CP,43000,5990,7,5940
FNF,X,25,3,25S,DMTS63053,DMTS63053K0001,K0001,TS,109000,21470,5,21470
FNF,X,25,3,25S,DMRL61053,DMRL61053K0001,K0001,RL,49000,9540,5,9540
FNF,X,25,3,25S,DMRL63053,DMRL63053K0001,K0001,RL,49000,9610,5,9610
FNF,X,25,3,25S,DMSL71053,DMSL71053K0001,K0001,SL,45000,10000,4,10000
FNF,X,25,1,25S,DMRL25051,DMRL25051K0001,K0001,RL,59000,11490,5,11490
FNF,X,25,1,25S,DMRL27051,DMRL27051K0001,K0001,RL,69000,12070,5,12070
FNF,X,25,1,25S,DMRL33051,DMRL33051K0001,K0001,RL,89000,20220,4,20220
FNF,X,25,1,25S,DWRL42051,DWRL42051K0001,K0001,RL,49000,7600,6,7600
FNF,ST,25,N,25N,TXSC4005N,TXSC4005NK0001,K0001,SC,59000,11860,5,11860
FNF,M,25,N,25N,3ACPB055N,3ACPB055NC0001,C0001,CP,39000,5430,7,5380
FNF,M,25,N,25N,3ACPB015N,3ACPB015NC0001,C0001,CP,46000,5870,7,5820
FNF,M,25,N,25N,3ACPV085N,3ACPV085NC0001,C0001,CP,43000,5910,7,5860
FNF,M,25,N,25N,3AHTB015N,3AHTB015NC0002,C0002,HT,59000,7890,7,7840
FNF,M,25,N,25N,3ACP8885N,3ACP8885NC0001,C0001,CP,39000,5600,6,5550
FNF,M,25,N,25N,3ACPD035N,3ACPD035NC0002,C0002,CP,53000,7210,7,7160
FNF,M,25,N,25N,3ACPD035N,3ACPD035NC0001,C0001,CP,53000,7210,7,7160
FNF,M,25,N,25N,3ACPV035N,3ACPV035NC0002,C0002,CP,43000,6090,6,6040
FNF,M,25,N,25N,3ACPV055N,3ACPV055NC0002,C0002,CP,46000,6580,6,6530
FNF,M,25,N,25N,3ACPV125N,3ACPV125NC0002,C0002,CP,49000,6340,7,6290
FNF,M,25,N,25N,3ACPV135N,3ACPV135NC0006,C0006,CP,49000,6860,6,6810
FNF,I,25,3,25S,7ADPB0753,7ADPB0753K0001,K0001,DP,79000,17840,4,17720
FNF,I,25,1,25S,7AHDV0151,7AHDV0151K0001,K0001,HD,99000,22470,4,22350
FNF,I,25,1,25S,7AHDB0251,7AHDB0251K0001,K0001,HD,89000,20088,4,18370
FNF,I,25,1,25S,7AHDC0151,7AHDC0151K0001,K0001,HD,89000,21470,4,20500
FNF,I,25,1,25S,7AMTR0151,7AMTR0151K0001,K0001,MT,69000,14040,4,13600
FNF,I,25,1,25S,7AMTC0151,7AMTC0151K0001,K0001,MT,79000,15440,5,15320
FNF,I,25,1,25S,7AMTMD151,7AMTMD151K0001,K0001,MT,69000,13910,5,13790
FNF,I,25,1,25S,7AMTMD351,7AMTMD351K0001,K0001,MT,99000,19460,5,19340
FNF,I,25,1,25S,7AMTV0351,7AMTV0351K0001,K0001,MT,59000,15330,4,15210
FNF,I,25,1,25S,7AMTB0751,7AMTB0751K0001,K0001,MT,59000,13380,4,12990
FNF,I,25,1,25S,7FMTB0251,7FMTB0251K0001,K0001,MT,49000,12733,4,11810
FNF,M,25,N,25N,3ACPV085N,3ACPV085ND0001,D0001,CP,43000,5910,7,5860
FNF,M,25,N,25N,3ACPD035N,3ACPD035ND0001,D0001,CP,53000,7210,7,7160
FNF,M,25,N,25N,3ACPV035N,3ACPV035ND0001,D0001,CP,43000,6090,6,6040
FNF,M,25,N,25N,3ACP8885N,3ACP8885ND0001,D0001,CP,39000,5600,6,5550
FNF,M,25,N,25N,3ACPB015N,3ACPB015ND0001,D0001,CP,46000,5870,7,5820
FNF,M,25,N,25N,3ACPB055N,3ACPB055ND0001,D0001,CP,39000,5430,7,5380
FNF,M,25,N,25N,3ACPV065N,3ACPV065ND0001,D0001,CP,39000,5660,6,5610
FNF,M,25,N,25N,3ACPV055N,3ACPV055ND0001,D0001,CP,46000,6580,6,6530
FNF,X,25,3,25S,DMTS6K053,DMTS6K053K0001,K0001,TS,109000,22940,4,22940
FNF,X,25,3,25S,DWTS6B053,DWTS6B053K0001,K0001,TS,109000,14580,7,14580
FNF,X,25,3,25S,DMTS6A053,DMTS6A053K0001,K0001,TS,109000,16540,6,16540
FNF,I,25,1,25S,7AMTV0251,7AMTV0251K0001,K0001,MT,89000,20160,4,20040
FNF,I,25,1,25S,7AMTM0451,7AMTM0451K0001,K0001,MT,69000,15640,4,15520
FNF,I,25,1,25S,7FMTH0151,7FMTH0151K0001,K0001,MT,89000,19430,4,19310
FNF,I,25,1,25S,7AMTB0151,7AMTB0151K0001,K0001,MT,49000,11046,4,10230
FNF,I,25,1,25S,7AMTB0551,7AMTB0551K0001,K0001,MT,69000,14840,4,14720
FNF,I,25,1,25S,7AMTM0351,7AMTM0351K0001,K0001,MT,69000,15360,4,14930
FNF,I,25,1,25S,7AS2V0251,7AS2V0251K0001,K0001,S2,139000,31620,4,29100
FNF,I,25,1,25S,7FS2M0251,7FS2M0251K0001,K0001,S2,129000,32463,4,29510
FNF,M,25,N,25N,3ABQA015N,3ABQA015NC0001,C0001,BQ,99000,14470,6,14420
FNF,M,25,N,25N,3ABQA015N,3ABQA015NC0002,C0002,BQ,99000,14470,6,14420
FNF,X,25,1,25S,DWBR45051,DWBR45051K0001,K0001,BR,59000,17190,3,17190
FNF,X,25,1,25S,DWBR42051,DWBR42051K0001,K0001,BR,49000,13810,3,13810
FNF,I,25,3,25S,7FCP44053,7FCP44053K0001,K0001,CP,53000,9150,5,9100
FNF,I,25,3,25S,7ACP77053,7ACP77053K0001,K0001,CP,43000,6060,6,6010
FNF,I,25,N,25N,7AHTB025N,7AHTB025NK0001,K0001,HT,53000,10710,5,10660
FNF,I,25,N,25N,7ACPN015N,7ACPN015NK0001,K0001,CP,53000,7530,6,7480
FNF,I,25,N,25N,7ACPV025N,7ACPV025NK0001,K0001,CP,39000,5650,6,5600
FNF,I,25,N,25N,7ACP8805N,7ACP8805NK0001,K0001,CP,39000,7870,5,7820
FNF,I,25,N,25N,7FCP4405N,7FCP4405NK0001,K0001,CP,43000,9560,4,9510
FNF,W,25,N,25N,WXBK1015N,WXBK1015NK0001,K0001,BK,169000,40700,4,40700
FNF,W,25,N,25N,WWBK1025N,WWBK1025NK0001,K0001,BK,109000,27700,4,27700
FNF,I,25,3,25S,7ACP66053,7ACP66053K0001,K0001,CP,43000,6450,6,6400
FNF,I,25,3,25S,7ACPV0653,7ACPV0653K0001,K0001,CP,49000,8650,5,8600
FNF,I,25,N,25N,7ACPC035N,7ACPC035NK0001,K0001,CP,49000,8250,5,8200
FNF,X,25,3,25S,DMTB6A053,DMTB6A053K0001,K0001,TB,69000,12420,5,12420
FNF,X,25,3,25S,DWTP64053,DWTP64053K0001,K0001,TP,99000,16200,6,16200
FNF,X,25,3,25S,DWTR64053,DWTR64053K0001,K0001,TR,139000,17960,7,17960
FNF,X,25,3,25S,DWTP6B053,DWTP6B053K0001,K0001,TP,99000,15240,6,15240
FNF,X,25,3,25S,DMTR63053,DMTR63053K0001,K0001,TR,139000,18670,7,18670
FNF,X,25,3,25S,DMTP63053,DMTP63053K0001,K0001,TP,99000,15990,6,15990
FNF,X,25,3,25S,DMTP6A053,DMTP6A053K0001,K0001,TP,99000,15690,6,15690
FNF,X,25,1,25S,DMTR21051,DMTR21051K0001,K0001,TR,129000,19950,6,19950
FNF,X,25,1,25S,DMTP21051,DMTP21051K0001,K0001,TP,89000,18320,4,18320
FNF,X,25,3,25S,DMTP6C053,DMTP6C053K0001,K0001,TP,79000,13570,5,13570
FNF,X,25,N,25N,DXHT4045N,DXHT4045NK0001,K0001,HT,65000,13500,4,13500
FNF,X,25,N,25N,DXHT4025N,DXHT4025NK0001,K0001,HT,65000,12500,5,12500
FNF,X,25,N,25N,DXSG1055N,DXSG1055NK0001,K0001,SG,79000,16400,4,16400
FNF,X,25,N,25N,DXCP6025N,DXCP6025NK0001,K0001,CP,59000,13320,4,13320
FNF,X,25,N,25N,DXCR1035N,DXCR1035NK0001,K0001,CR,79000,15280,5,15280
FNF,X,25,N,25N,DXHS1065N,DXHS1065NK0001,K0001,HS,79000,16380,4,16380
FNF,I,25,3,25S,7ASCVT153,7ASCVT153K0001,K0001,SC,39000,6600,5,6550
FNF,I,25,3,25S,7FSCB0153,7FSCB0153K0001,K0001,SC,39000,9060,4,9010
FNF,I,25,3,25S,7FSC44053,7FSC44053K0001,K0001,SC,43000,9450,4,9400
FNF,I,25,3,25S,7ACPC0153,7ACPC0153K0001,K0001,CP,53000,8050,6,8000
FNF,I,25,3,25S,7ASCM0153,7ASCM0153K0001,K0001,SC,49000,10150,4,10100
FNF,I,25,3,25S,7ASCMD253,7ASCMD253K0001,K0001,SC,59000,11550,5,11500
FNF,I,25,3,25S,7ASCV0153,7ASCV0153K0001,K0001,SC,39000,8040,4,7990
FNF,I,25,3,25S,7AHTR0453,7AHTR0453K0001,K0001,HT,59000,10750,5,10700
FNF,I,25,3,25S,7AWRN0153,7AWRN0153K0001,K0001,WR,53000,10010,5,9960
FNF,X,25,3,25S,DXTB7K053,DXTB7K053K0001,K0001,TB,79000,17870,4,17870
FNF,X,25,3,25S,DXTR7K053,DXTR7K053K0001,K0001,TR,129000,28670,4,28670
FNF,X,25,3,25S,DXTB7E053,DXTB7E053K0001,K0001,TB,79000,17860,4,17860
FNF,X,25,3,25S,DMTS77053,DMTS77053K0001,K0001,TS,89000,14420,6,14420
FNF,X,25,3,25S,DWTS72053,DWTS72053K0001,K0001,TS,69000,11623,5,11440
FNF,X,25,3,25S,DMTS73053,DMTS73053K0001,K0001,TS,89000,13025,6,12820
FNF,X,25,3,25S,DWTS74053,DWTS74053K0001,K0001,TS,89000,14133,6,13910
FNF,X,25,N,25N,DXBK1015N,DXBK1015NK0001,K0001,BK,139000,30600,4,30600
FNF,X,25,N,25N,DXCP5055N,DXCP5055NK0001,K0001,CP,49000,8370,5,8370
FNF,W,25,1,25S,WXPT15151,WXPT15151K0001,K0001,PT,99000,24660,4,24660
FNF,W,25,3,25S,WWSK10253,WWSK10253K0001,K0001,SK,139000,53480,2,53480
FNF,I,25,3,25S,7ACPRM153,7ACPRM153K0001,K0001,CP,53000,9050,5,9000
FNF,I,25,N,25N,7ACPVT35N,7ACPVT35NK0001,K0001,CP,39000,6780,5,6730
FNF,I,25,3,25S,7ACPV0253,7ACPV0253K0001,K0001,CP,53000,6650,7,6600
FNF,I,25,N,25N,7ACPC015N,7ACPC015NK0001,K0001,CP,49000,7550,6,7500
FNF,I,25,N,25N,7ACPV045N,7ACPV045NK0001,K0001,CP,39000,7800,5,7750
FNF,I,25,N,25N,7ACPV035N,7ACPV035NK0001,K0001,CP,39000,7880,5,7830
FNF,I,25,N,25N,7ACPVT65N,7ACPVT65NK0001,K0001,CP,43000,8250,5,8200
FNF,I,25,N,25N,7ACPMD25N,7ACPMD25NK0001,K0001,CP,56000,8550,6,8500
FNF,X,25,3,25S,DMZT61053,DMZT61053K0001,K0001,ZT,79000,13630,5,13630
FNF,X,25,3,25S,DWRS96053,DWRS96053K0001,K0001,RS,49000,8020,6,8020
FNF,X,25,3,25S,DWRS66053,DWRS66053K0001,K0001,RS,49000,8280,5,8280
FNF,X,25,3,25S,DWRS6E053,DWRS6E053K0001,K0001,RS,59000,7640,7,7640
FNF,X,25,3,25S,DMRS65053,DMRS65053K0001,K0001,RS,49000,9230,5,9230
FNF,X,25,3,25S,DMRS6C053,DMRS6C053K0001,K0001,RS,59000,10960,5,10960
FNF,X,25,3,25S,DMRS6D053,DMRS6D053K0001,K0001,RS,59000,8830,6,8830
FNF,X,25,3,25S,DMRS6F053,DMRS6F053K0001,K0001,RS,59000,9530,6,9530
FNF,W,25,3,25S,WXWP15653,WXWP15653K0001,K0001,WP,119000,46560,2,46560
FNF,W,25,3,25S,WXSM16553,WXSM16553K0001,K0001,SM,79000,41400,2,41400
FNF,W,25,1,25S,WXWP10251,WXWP10251K0001,K0001,WP,139000,46310,3,46310
FNF,W,25,1,25S,WXWP10651,WXWP10651K0001,K0001,WP,159000,53780,3,53780
FNF,I,25,N,25N,7ACPC025N,7ACPC025NK0001,K0001,CP,43000,7550,5,7500
FNF,I,25,N,25N,7ACPVT55N,7ACPVT55NK0001,K0001,CP,39000,8750,4,8700
FNF,I,25,3,25S,7ASCB0153,7ASCB0153K0001,K0001,SC,33000,6650,5,6600
FNF,I,25,N,25N,7ACPVT15N,7ACPVT15NK0001,K0001,CP,39000,7060,5,7010
FNF,I,25,3,25S,7ASCR0153,7ASCR0153K0001,K0001,SC,43000,8550,5,8500
FNF,I,25,N,25N,7AWRC015N,7AWRC015NK0001,K0001,WR,49000,9090,5,9040
FNF,M,25,N,25N,3ABQBV25N,3ABQBV25NK0002,K0002,BQ,159000,25199,6,24560
FNF,M,25,N,25N,3ACPB015N,3ACPB015NK0001,K0001,CP,46000,5934,7,5820
FNF,M,25,N,25N,3ACPD035N,3ACPD035NK0001,K0001,CP,53000,7289,7,7160
FNF,X,25,3,25S,DXRS77053,DXRS77053K0001,K0001,RS,45000,7120,6,7120
FNF,X,25,3,25S,DWRS64053,DWRS64053K0001,K0001,RS,49000,7820,6,7820
FNF,X,25,3,25S,DWRS6B053,DWRS6B053K0001,K0001,RS,69000,9620,7,9620
FNF,X,25,3,25S,DMRS61053,DMRS61053K0001,K0001,RS,49000,10500,4,10500
FNF,X,25,3,25S,DWRS62053,DWRS62053K0001,K0001,RS,49000,9320,5,9320
FNF,X,25,3,25S,DWRS97053,DWRS97053K0001,K0001,RS,49000,7200,6,7200
FNF,X,25,3,25S,DMRS63053,DMRS63053K0001,K0001,RS,49000,8800,5,8800
FNF,X,25,3,25S,DMRS6A053,DMRS6A053K0001,K0001,RS,69000,10880,6,10880
FNF,X,25,1,25S,DMRL21051,DMRL21051K0001,K0001,RL,49000,9860,5,9860
FNF,X,25,3,25S,DMSL73053,DMSL73053K0001,K0001,SL,45000,9040,5,9040
FNF,W,25,1,25S,WWSK70151,WWSK70151K0001,K0001,SK,149000,62390,2,62390
FNF,W,25,3,25S,WWWP15853,WWWP15853K0001,K0001,WP,119000,52380,2,52380
FNF,W,25,1,25S,WWWP15251,WWWP15251K0001,K0001,WP,139000,44270,3,44270
FNF,W,25,1,25S,WXMT11351,WXMT11351K0001,K0001,MT,99000,23690,4,23690
FNF,W,25,3,25S,WXSP15153,WXSP15153K0001,K0001,SP,69000,20690,3,20690
FNF,W,25,1,25S,WXWP10151,WXWP10151K0001,K0001,WP,169000,46260,3,46260
FNF,W,25,1,25S,WXWP10451,WXWP10451K0001,K0001,WP,159000,58310,2,58310
FNF,W,25,1,25S,WXWP10851,WXWP10851K0001,K0001,WP,139000,44650,3,44650
FNF,I,25,N,25N,7FCP7705N,7FCP7705NK0001,K0001,CP,33000,6950,4,6900
FNF,I,25,1,25S,7FOPM0151,7FOPM0151K0001,K0001,OP,139000,34530,4,34410
FNF,I,25,3,25S,7FOPV0253,7FOPV0253K0001,K0001,OP,99000,21880,4,21580
FNF,I,25,1,25S,7FOPV0451,7FOPV0451K0001,K0001,OP,129000,27850,4,27730
FNF,I,25,3,25S,7FOPV0353,7FOPV0353K0001,K0001,OP,69000,11980,5,11860
FNF,I,25,1,25S,7AWSB0151,7AWSB0151K0001,K0001,WS,139000,28390,4,28270
FNF,M,25,N,25N,3ACPV125N,3ACPV125NK0001,K0001,CP,49000,6409,7,6290
FNF,M,25,N,25N,3ACP8885N,3ACP8885NK0001,K0001,CP,39000,5661,6,5550
FNF,M,25,N,25N,3ACPB035N,3ACPB035NK0001,K0001,CP,43000,6055,6,5940
FNF,M,25,N,25N,3ACPB055N,3ACPB055NK0001,K0001,CP,39000,5489,6,5380
FNF,M,25,N,25N,3ACPV085N,3ACPV085NK0001,K0001,CP,43000,5974,7,5860
FNF,M,25,N,25N,3ACPQ015N,3ACPQ015NK0001,K0001,CP,53000,8340,6,8200
FNF,M,25,N,25N,3ACPV035N,3ACPV035NK0001,K0001,CP,43000,6156,6,6040
FNF,M,25,N,25N,3ACPV025N,3ACPV025NK0001,K0001,CP,49000,6642,7,6520
